85742426600,60966365900,2022-07-08,3906915800.00
85742525300,60966435800,2022-05-09,3907095800.00
85742615400,60966505700,2022-06-25,3907582000.00
85742705000,60966575800,2022-05-17,3908148500.00
85742795200,60966648100,2022-07-27,3908616800.00
85742884800,60966721000,2022-04-28,3909125300.00
85742974300,60966790800,2022-06-15,3909375000.00
85743064200,60966861000,2022-07-11,3910093500.00
85743153500,60966931400,2022-06-24,3910217000.00
85743242800,60967001300,2022-05-08,3910353000.00
85743336000,60967072600,2022-06-29,3910447000.00
85743431800,60967142700,2022-05-25,3910544200.00
85743520900,60967212300,2022-04-17,3910647100.00
85743609900,60967282400,2022-08-07,3910776500.00
85743699200,60967352300,2022-06-25,3910999200.00
85743789000,60967422300,2022-04-29,3911174500.00
85743878400,60967492300,2022-07-22,3911344600.00
85743967600,60967562000,2022-06-30,3911612400.00
85744056900,60967635400,2022-05-14,3912292500.00
85744145900,60967707200,2022-06-09,3912442500.00
85744234700,60967777100,2022-07-15,3912575600.00
85744363500,60967847700,2022-08-14,3912727700.00
85744505600,60967917800,2022-05-05,3912877400.00
85744596600,60967987600,2022-04-19,3913027400.00
85744686500,60968057900,2022-05-03,3913176200.00
85744776000,60968127600,2022-08-05,3913323400.00
85744865100,60968201100,2022-07-22,3913525100.00
85744954500,60968300100,2022-05-01,3913682100.00
85745043800,60968433200,2022-05-09,3913859800.00
85745133000,60968514400,2022-06-15,3914009600.00
85745222300,60968589400,2022-05-05,3914149200.00
85745318600,60968708500,2022-05-31,3914276200.00
85745413500,60968870100,2022-05-20,3914403600.00
85745502700,60969014300,2022-05-26,3914543800.00
85745591800,60969250500,2022-05-18,3917030400.00
85745684900,60969457000,2022-04-22,3917173300.00
85745774300,60969794200,2022-04-29,3917316900.00
85745863600,60969953200,2022-05-07,3917453900.00
85745952600,60970059000,2022-05-24,3917586000.00
85746043000,60970220500,2022-05-05,3917715200.00
85746131600,60970357100,2022-05-08,3917858300.00
85746220500,60970473600,2022-05-07,3917986100.00
85746310000,60970611800,2022-05-27,3918118000.00
85746401900,60970753200,2022-04-19,3918253800.00
85746491100,60970870800,2022-07-17,3918387100.00
85746580300,60970961300,2022-06-04,3918513600.00
85746669900,60971042200,2022-06-25,3918638100.00
85746761000,60971113400,2022-04-21,3918759200.00
85746850100,60971188500,2022-06-13,3918882500.00
85746939800,60971259300,2022-05-24,3918999800.00
85747029200,60971330300,2022-07-08,3919125400.00
85747120600,60971401300,2022-05-22,3919246200.00
85747210700,60971471800,2022-07-20,3919367700.00
85747299900,60971542700,2022-05-05,3919490000.00
85749555600,60971613300,2022-05-25,3919617700.00
85749662500,60971686500,2022-08-08,3919686100.00
85749794000,60971759100,2022-04-27,3919753700.00
85749923000,60971829900,2022-05-04,3919821200.00
85750065700,60971900600,2022-04-15,3919888700.00
85750206000,60971971100,2022-07-17,3919956700.00
85750695900,60972042100,2022-06-26,3920024200.00
85751205500,60972112600,2022-08-09,3920092300.00
85751311400,60972183200,2022-08-02,3920159700.00
85751404200,60972255000,2022-05-23,3920227000.00
85751494400,60972325500,2022-06-05,3920294300.00
85751583800,60972396200,2022-08-11,3920362400.00
85751673500,60972466900,2022-07-04,3920429800.00
85751762500,60972537600,2022-06-05,3920500700.00
85751852800,60972609000,2022-05-16,3920592600.00
85751942700,60972818500,2022-04-29,3920660900.00
85752032200,60973166200,2022-05-22,3920729000.00
85752123100,60973315400,2022-07-08,3920796200.00
85752214200,60973466900,2022-06-25,3920863900.00
85752308200,60975730300,2022-05-22,3920931500.00
85752400600,60975808900,2022-07-16,3920998700.00
85752493200,60975919200,2022-04-17,3921066100.00
85752691500,60976031000,2022-04-15,3921133300.00
85752793100,60976143800,2022-08-01,3921200800.00
85752884300,60976258300,2022-04-30,3921268000.00
85752976500,60976369100,2022-04-15,3921335300.00
85753069500,60976478900,2022-07-08,3921402800.00
85753164300,60976589900,2022-04-21,3921473000.00
85753274700,60976863200,2022-05-12,3921542200.00
85753382800,60977034300,2022-06-22,3921609700.00
85753531000,60977197100,2022-06-06,3921677300.00
85753637600,60977351900,2022-08-14,3921744800.00
85753788900,60977688000,2022-06-10,3921812000.00
85753920000,60977875800,2022-06-02,3921879400.00
85754048300,60977990700,2022-06-03,3921946800.00
85754176100,60978104300,2022-05-27,3922013900.00
85754270700,60978215000,2022-08-04,3922081300.00
85754371300,60978329600,2022-08-02,3922149500.00
85754462200,60978442700,2022-05-16,3922216700.00
85754552800,60978712900,2022-05-07,3922283900.00
85754642800,60978828600,2022-04-28,3922351200.00
85754732800,60978944300,2022-05-09,3922418700.00
85754864300,60979057100,2022-07-21,3922489600.00
85754956400,60979170300,2022-04-16,3922558800.00
85760688200,60979271600,2022-05-23,3922626300.00
85760898500,60979372700,2022-06-05,3922694000.00
85761073900,60979471700,2022-06-17,3922761500.00
85761237200,60979568700,2022-08-07,3922829000.00
85761384400,60979672100,2022-04-26,3922896400.00
85761557200,60979772100,2022-06-26,3922963900.00
85761722100,60979844300,2022-04-23,3923031200.00
85761887600,60979915100,2022-06-16,3923098500.00
85762061100,60979985800,2022-07-23,3923165800.00
85762226100,60980056400,2022-04-18,3923233900.00
85762380600,60980127200,2022-05-19,3923301100.00
85762546200,60980198700,2022-06-27,3923368000.00
85762707000,60980269700,2022-06-21,3923435200.00
85762867400,60980340900,2022-05-21,3923509100.00
85763030700,60980411500,2022-07-13,3923581400.00
85763196400,60980482300,2022-07-14,3923648400.00
85763358300,60980553100,2022-08-06,3923715700.00
85763522300,60980626500,2022-07-17,3923782800.00
85763676000,60980705200,2022-04-26,3923849700.00
85763816300,60980776800,2022-04-24,3923917000.00
85763954100,60980847500,2022-06-30,3923984200.00
85764093700,60980918200,2022-05-24,3924051100.00
85764229500,60980989000,2022-04-30,3924118200.00
85764357900,60981059800,2022-05-11,3924185400.00
85764503900,60981131100,2022-04-25,3924252800.00
85764627000,60981201900,2022-07-09,3924321300.00
85764740500,60981422700,2022-05-16,3924388600.00
85764910200,60981493800,2022-07-20,3924455800.00
85765053600,60981565800,2022-05-08,3924526000.00
85765169200,60981642100,2022-06-23,3924594800.00
85765293700,60981719500,2022-05-04,3924662100.00
85765405300,60981790500,2022-05-24,3924729500.00
85765520700,60981861200,2022-07-26,3924815500.00
85765636600,60981931900,2022-04-25,3924974200.00
85765728200,60982002700,2022-08-01,3925168400.00
85765817500,60982073200,2022-06-19,3925355800.00
85765908400,60982143800,2022-05-15,3925509500.00
85765997400,60982214400,2022-05-17,3928507800.00
85766086500,60982285700,2022-07-19,3928632200.00
85766175900,60982356700,2022-05-14,3928744000.00
85766265100,60982427500,2022-07-26,3928854400.00
85766362200,60982498300,2022-06-26,3928961000.00
85766454100,60982569100,2022-08-08,3929071600.00
85766544900,60982643000,2022-07-04,3929180500.00
85766634200,60982715500,2022-06-20,3929290100.00
85766725600,60982786700,2022-05-21,3929399900.00
85766815300,60982857300,2022-07-18,3929556400.00
85766906300,60982927900,2022-05-31,3929670300.00
85766995100,60982998100,2022-08-12,3929778300.00
85767084300,60983068400,2022-07-06,3929887900.00
85767173700,60983139200,2022-05-08,3929998300.00
85767262900,60983209700,2022-06-03,3930096200.00
85767357200,60983280700,2022-05-13,3930193400.00
85767446800,60983351300,2022-06-10,3930287100.00
85767536000,60983422700,2022-07-31,3930381000.00
85767625500,60983493200,2022-07-27,3930447600.00
85767714500,60983563600,2022-05-22,3930520200.00
85767804200,60983636300,2022-06-04,3930586800.00
85767896800,60983709400,2022-06-16,3930653700.00
85767986200,60983781500,2022-05-27,3930720100.00
85768075700,60983852100,2022-06-04,3930788600.00
85768165500,60983923000,2022-05-28,3930855200.00
85768254600,60983993300,2022-08-13,3930921400.00
85768348900,60984063900,2022-05-05,3930987800.00
85768438900,60984134400,2022-08-04,3931054300.00
85768528600,60984205100,2022-06-09,3931121200.00
85768617500,60984275700,2022-04-25,3931187700.00
85768706300,60984346500,2022-06-21,3931254300.00
85768796600,60984416700,2022-06-19,3931320700.00
85768890700,60984487300,2022-05-30,3931386900.00
85768979500,60984557700,2022-08-09,3931453200.00
85769069300,60984631100,2022-05-02,3931523600.00
85769164500,60987983900,2022-07-25,3931592200.00
85769285100,60988123200,2022-08-02,3931658700.00
85771896000,60988236500,2022-07-07,3931725400.00
85772061800,60988350600,2022-07-24,3931792100.00
85772196500,60988460500,2022-07-23,3931858500.00
85772329900,60988569700,2022-06-20,3931925000.00
85772464100,60988679500,2022-06-20,3931991300.00
85772594500,60988794200,2022-06-23,3932057600.00
85772719600,60988901300,2022-07-02,3932123800.00
85772851000,60989011300,2022-08-09,3932190200.00
85772982600,60989118700,2022-05-05,3932256600.00
85773110600,60989229000,2022-05-01,3932322900.00
85773238600,60989371300,2022-08-11,3932389500.00
85773380200,60989529700,2022-06-30,3932455700.00
85773508300,60989683900,2022-05-17,3932525300.00
85773636500,60989820100,2022-07-15,3932593200.00
85773764600,60989953800,2022-07-23,3932659900.00
85773892700,60990092700,2022-07-16,3932726500.00
85774009700,60990231300,2022-08-02,3932792900.00
85774128400,60990366700,2022-06-26,3932859700.00
85774246100,60990504900,2022-07-07,3932925800.00
85774381700,60990615100,2022-05-04,3932993400.00
85774477500,60990727200,2022-06-04,3933059400.00
85774566900,60990836500,2022-05-21,3933126000.00
85774655600,60990948400,2022-05-03,3933192300.00
85774743900,60991058000,2022-04-21,3933258800.00
85774832000,60991211600,2022-05-21,3933325300.00
85774921200,60991331500,2022-07-02,3933392100.00
85775011700,60991577700,2022-07-25,3933458700.00
85775100400,60991760800,2022-05-13,3933527800.00
85775189400,60991885500,2022-06-01,3933596200.00
85775278200,60992013200,2022-06-04,3933662800.00
85775379400,60992112600,2022-07-07,3933729600.00
85775468900,60992184500,2022-08-07,3933796200.00
85775558800,60992255900,2022-07-14,3933863400.00
85775649100,60992326600,2022-07-04,3933930000.00
85775738500,60992397900,2022-08-03,3933996100.00
85775827900,60992468800,2022-07-08,3934064000.00
85775917500,60992539900,2022-07-10,3934130800.00
85776006800,60992615100,2022-06-05,3934197500.00
85776099000,60992730800,2022-05-28,3934264200.00
85776189300,60992805000,2022-05-16,3934330600.00
85776278300,60992878100,2022-04-27,3934396900.00
85776470300,60992949300,2022-07-31,3934463400.00
85776602200,60993020100,2022-04-21,3934533500.00
85776693400,60993091400,2022-07-16,3934601700.00
85776786800,60993162500,2022-06-23,3934668000.00
85776876600,60993232900,2022-04-17,3934734300.00
85776966600,60993303300,2022-07-27,3934802300.00
85777055400,60993373800,2022-04-28,3934868700.00
85777144700,60993444400,2022-07-11,3934936000.00
85777234400,60993515000,2022-04-24,3935002400.00
85777347800,60993585900,2022-08-14,3935068800.00
85777438300,60993661800,2022-05-21,3935135200.00
85777528600,60993732300,2022-06-02,3935201800.00
85777618700,60993804100,2022-05-15,3935268300.00
85777711900,60993874500,2022-06-16,3935334800.00
85777801200,60993945000,2022-05-04,3935401300.00
85777890700,60994015900,2022-08-10,3935467700.00
85777980200,60994086400,2022-07-03,3935537600.00
85778069300,60994156800,2022-04-20,3935606200.00
85778158400,60994227200,2022-07-07,3935672600.00
85778247500,60994297200,2022-06-08,3935738700.00
85778339900,60994367300,2022-08-09,3935805200.00
85778431400,60994437500,2022-06-14,3935872300.00
85778521200,60994507800,2022-05-05,3935938700.00
85778610400,60994579400,2022-05-02,3936005400.00
85778699500,60994741800,2022-07-15,3936072100.00
85778789100,60994860900,2022-07-23,3936138300.00
85778878400,60994956900,2022-04-25,3936204700.00
85778967800,60995029500,2022-08-14,3936271300.00
85779061100,60995101100,2022-05-30,3936337800.00
85779150200,60995205500,2022-05-18,3936404200.00
85779240100,60995277200,2022-06-23,3936470600.00
85779333400,60995348400,2022-05-04,3936561600.00
85779426100,60995419000,2022-05-02,3938847200.00
85779516000,60995489600,2022-04-29,3938921500.00
85779605200,60995560500,2022-05-01,3938992200.00
85779694100,60995634100,2022-06-22,3939062600.00
85779783100,60995708700,2022-05-19,3939137500.00
85779872400,60995779500,2022-07-27,3939212600.00
85779961400,60995850000,2022-06-07,3939282400.00
85780050300,60995920700,2022-04-24,3939351500.00
85780139700,60995991300,2022-07-29,3939420200.00
85780229100,60996062000,2022-07-02,3939533700.00
85780323400,60996132600,2022-07-06,3939649900.00
85782503600,60996203200,2022-08-01,3939761100.00
85782646300,60996273800,2022-05-19,3939869600.00
85782773600,60996344500,2022-08-02,3939978000.00
85782895300,60996414900,2022-04-21,3940088500.00
85783017500,60996485500,2022-05-26,3940196600.00
85783140000,60996556300,2022-07-26,3940311300.00
85783230200,60996627000,2022-06-22,3940454700.00
85783318900,60998779100,2022-06-01,3940600900.00
85783409200,60998857200,2022-06-10,3940742500.00
85783500500,60998931200,2022-08-01,3940885900.00
85783590900,60999004900,2022-07-20,3941031700.00
85783679500,60999077800,2022-08-03,3941173300.00
85783767800,60999217600,2022-05-08,3941313000.00
85783856500,60999483300,2022-06-26,3941464600.00
85783945300,61000060600,2022-06-27,3941582900.00
85784033500,61000556700,2022-07-01,3941697200.00
85784121200,61000727100,2022-05-17,3941797300.00
85784210600,61000898700,2022-07-19,3941911400.00
85784298800,61001040400,2022-04-21,3942024800.00
85784568800,61001175600,2022-07-10,3942146900.00
85784911200,61001306500,2022-07-30,3942255600.00
85785143600,61001417400,2022-07-17,3942377300.00
85785233000,61001545300,2022-04-22,3942487300.00
85785337600,61001664700,2022-04-27,3942586700.00
85785426900,61001759400,2022-05-01,3942665800.00
85785514500,61001855600,2022-05-18,3942756400.00
85785601600,61001945100,2022-08-10,3942853300.00
85785688900,61002028000,2022-05-26,3942980800.00
85785777600,61002116100,2022-05-06,3943136500.00
85785870300,61002215000,2022-06-29,3943278600.00
85786014000,61002301800,2022-04-18,3943414600.00
85786113500,61002405200,2022-08-01,3943556300.00
85786204900,61002504400,2022-04-27,3943694200.00
85786347800,61002605200,2022-05-28,3943829500.00
85786463900,61002694700,2022-05-04,3944069900.00
85786580400,61002780500,2022-07-06,3944209700.00
85786714600,61002875700,2022-06-14,3944322100.00
85786822000,61002956700,2022-07-15,3944455800.00
85786971800,61003053200,2022-06-21,3944589700.00
85787079600,61003184300,2022-08-02,3944685800.00
85787181100,61003315400,2022-07-04,3944780700.00
85787302000,61003432900,2022-06-05,3944873700.00
85787455600,61003531700,2022-08-03,3944966600.00
85787594000,61003660200,2022-05-19,3945059100.00
85787697100,61003801800,2022-06-01,3945155100.00
85787794800,61003905500,2022-07-26,3945249800.00
85787886000,61004073200,2022-08-12,3945317300.00
85787976400,61004172200,2022-06-19,3945384900.00
85788066600,61004338400,2022-04-18,3945455600.00
85788157700,61004419900,2022-07-13,3945526600.00
85788248100,61004531700,2022-08-07,3945594500.00
85788351000,61004615900,2022-05-18,3945662100.00
85788441300,61004874800,2022-06-09,3945729700.00
85788530500,61005084300,2022-07-17,3945796900.00
85788621300,61005277100,2022-07-23,3945864300.00
85788716600,61005389300,2022-05-31,3945931600.00
85788852300,61005472200,2022-08-07,3946000600.00
85788943100,61005557200,2022-08-07,3946068000.00
85789041000,61005642300,2022-05-20,3946135200.00
85789131200,61005719700,2022-06-14,3946202500.00
85789220300,61005793100,2022-06-14,3946269900.00
85789310000,61005864700,2022-06-27,3946337900.00
85789402300,61005935800,2022-08-14,3946405200.00
85789492100,61006006800,2022-06-22,3946476800.00
85789581100,61006077900,2022-04-28,3946545800.00
85789670500,61006148800,2022-05-17,3946613000.00
85789759900,61006219900,2022-04-27,3946680800.00
85789850400,61006291000,2022-08-02,3946748100.00
85789939600,61006362500,2022-06-06,3946815900.00
85790029500,61006433900,2022-07-08,3946883500.00
85790118500,61006504400,2022-07-17,3946951000.00
85790208600,61006575100,2022-06-08,3947018400.00
85790297600,61006646200,2022-06-13,3947088300.00
85790391400,61006719600,2022-04-16,3947155600.00
85790481100,61006790400,2022-04-17,3947222900.00
85790571700,61006861300,2022-05-04,3947290100.00
85790661100,61006932500,2022-06-28,3947357100.00
85790750200,61007003700,2022-07-14,3947424500.00
85790839600,61007074700,2022-06-23,3947647800.00
85790930300,61007184000,2022-08-07,3950008400.00
85791019100,61007291900,2022-04-28,3950083000.00
85791108100,61007449000,2022-08-07,3950191400.00
85791201900,61007578900,2022-06-21,3950301400.00
85791292000,61007749100,2022-06-16,3950411500.00
85793549200,61010035200,2022-06-07,3950522100.00
85793647400,61010114200,2022-05-31,3950629300.00
85793775800,61010187400,2022-07-19,3950739100.00
85793904200,61010260100,2022-06-09,3950846000.00
85794032800,61010332500,2022-07-14,3950993200.00
85794161900,61010405000,2022-08-04,3951102000.00
85794294500,61010477000,2022-08-09,3951209200.00
85794424200,61010549900,2022-07-12,3951316400.00
85794588800,61010621900,2022-05-19,3951423400.00
85794753600,61010699400,2022-07-16,3951535700.00
85794923100,61010771600,2022-05-15,3951644800.00
85795091100,61010846000,2022-05-12,3951751600.00
85795257500,61010950100,2022-06-27,3951858500.00
85795436100,61011053900,2022-07-25,3951965200.00
85795602800,61011160800,2022-07-26,3952072200.00
85795768500,61011300900,2022-06-14,3952180300.00
85795937600,61011458500,2022-05-24,3952289500.00
85796108300,61011607300,2022-07-08,3952386100.00
85796279100,61011755800,2022-06-13,3952480700.00
85796449700,61011913800,2022-08-01,3952615800.00
85796579900,61012064700,2022-05-14,3952733000.00
85796709600,61012206600,2022-05-14,3952803500.00
85796840900,61012354000,2022-07-23,3952871700.00
85796969500,61012505000,2022-04-27,3952939400.00
85797098400,61012655600,2022-07-22,3953006700.00
85797218300,61012806900,2022-06-06,3953074000.00
85797502400,61012956800,2022-07-21,3953142100.00
85797622200,61013103300,2022-05-20,3953209800.00
85797737600,61013239500,2022-06-04,3953277300.00
85797852300,61013371800,2022-07-30,3953344900.00
85797964900,61013501100,2022-06-19,3953412100.00
85798079500,61013637400,2022-08-12,3953481000.00
85798195200,61013763700,2022-04-26,3953550700.00
85798320100,61013883500,2022-06-05,3953618100.00
85798476600,61014004100,2022-07-30,3953685800.00
85798572800,61014121100,2022-06-11,3953753000.00
85798663400,61014217300,2022-05-09,3953820500.00
85798769800,61014315000,2022-08-10,3953890300.00
85798905900,61014413200,2022-06-25,3953957700.00
85798998300,61014483700,2022-07-30,3954025000.00
85799088000,61014553600,2022-07-17,3954092500.00
85799177400,61014737900,2022-08-10,3954160000.00
85799266600,61014810500,2022-05-02,3954227800.00
85799361500,61014881100,2022-06-22,3954295200.00
85799450400,61014951000,2022-07-16,3954363200.00
85799540000,61015020800,2022-05-25,3954430600.00
85799632300,61015090900,2022-05-30,3954500900.00
85799721500,61015175400,2022-08-06,3954570300.00
85799810200,61015376600,2022-06-19,3954637800.00
85799901400,61015579700,2022-05-26,3954705300.00
85799990400,61015734300,2022-07-20,3954772600.00
85800079700,61015843800,2022-08-09,3954840400.00
85800168900,61015934000,2022-08-07,3954907600.00
85800259100,61016003300,2022-07-13,3954975200.00
85800366900,61016072100,2022-07-27,3955042600.00
85800453900,61016141200,2022-05-04,3955109800.00
85800540700,61016210500,2022-07-26,3955177200.00
85800626900,61016279500,2022-05-03,3955244600.00
85800713000,61016348200,2022-05-24,3955312100.00
85800799800,61016416400,2022-07-08,3955379200.00
85800887100,61016484900,2022-04-29,3955446300.00
85800974000,61016553300,2022-08-02,3955548400.00
85801060900,61016627600,2022-07-15,3955662500.00
85801147600,61016697900,2022-06-15,3955734100.00
85801234500,61016766600,2022-06-22,3955801600.00
85801337900,61016835600,2022-05-07,3955869200.00
85801430000,61016904200,2022-06-28,3955936300.00
85801519200,61016972500,2022-07-05,3956003400.00
85801608500,61017041100,2022-07-02,3956070600.00
85801697300,61017110800,2022-06-21,3956137900.00
85801788300,61017179700,2022-07-22,3956205300.00
85801879800,61017248100,2022-05-17,3956272400.00
85801968800,61017316800,2022-08-10,3956339500.00
85802057900,61017385600,2022-05-07,3956406600.00
85802148400,61017454300,2022-07-21,3956474100.00
85802237800,61017522900,2022-06-18,3956588200.00
85804847800,61017591500,2022-04-21,3956657600.00
85805017900,61017665400,2022-07-29,3956725400.00
85805241500,61017734500,2022-04-23,3956793100.00
85805386200,61017803400,2022-06-26,3956860600.00
85805559100,61017872000,2022-05-06,3956928100.00
85805721300,61017940500,2022-05-23,3956995500.00
85805904400,61018009100,2022-07-16,3957062800.00
85806075200,61018077800,2022-08-11,3957130300.00
85806208100,61018188200,2022-05-12,3957197400.00
85806336800,61018283800,2022-05-29,3957265800.00
85806470100,61018398100,2022-04-18,3957333600.00
85806600400,61018471000,2022-04-24,3957400800.00
85806724600,61018542700,2022-07-29,3957468200.00
85806854700,61018620500,2022-06-06,3957757500.00
85806984400,61021582600,2022-06-01,3957983300.00
85807109900,61021691600,2022-07-18,3958252200.00
85807240500,61021801500,2022-07-27,3958381200.00
85807370300,61021947900,2022-06-09,3958461200.00
85807494700,61022053700,2022-06-18,3961393400.00
85807628200,61022163700,2022-04-20,3961497400.00
85807744700,61022271000,2022-06-04,3961573200.00
85807865900,61022381300,2022-08-02,3961644800.00
85807983500,61022491400,2022-08-10,3961752500.00
85808098700,61022562700,2022-07-11,3961859400.00
85808213500,61022637200,2022-07-26,3961969400.00
85808329000,61022709600,2022-07-20,3962077700.00
85808445300,61022780100,2022-07-15,3962187600.00
85808534400,61022850100,2022-07-22,3962298900.00
85808623800,61022920500,2022-07-05,3962445500.00
85808712000,61022991100,2022-05-24,3962592300.00
85808800600,61023061300,2022-08-02,3962745800.00
85808888600,61023131800,2022-07-14,3962889200.00
85808976700,61023253700,2022-05-22,3963032400.00
85809065600,61023376800,2022-05-01,3963181200.00
85809153900,61023537300,2022-05-27,3963325100.00
85809242000,61023732600,2022-07-19,3963469200.00
85809341200,61023850000,2022-07-02,3963615800.00
85809432000,61023950700,2022-05-05,3963754900.00
85809521600,61024023400,2022-06-28,3963890900.00
85809611400,61024094600,2022-06-18,3964025500.00
85809700700,61024165700,2022-06-06,3964162600.00
85809790200,61024236600,2022-08-11,3964300500.00
85809879600,61024307200,2022-07-11,3964435100.00
85809968900,61024377900,2022-06-30,3964571600.00
85810061500,61024448300,2022-06-22,3964674600.00
85810153800,61024520200,2022-04-24,3964768500.00
85810243200,61024590700,2022-08-12,3964861000.00
85810363300,61024712900,2022-08-01,3964950800.00
85810455400,61024799100,2022-07-14,3965047400.00
85810545500,61024882000,2022-08-12,3965140700.00
85810634800,61024952800,2022-06-08,3965209200.00
85810724200,61025023700,2022-07-01,3965276000.00
85810813900,61025094600,2022-08-01,3965342800.00
85810903500,61025165200,2022-07-06,3965409400.00
85810992500,61025235700,2022-07-18,3965480500.00
85811081600,61025306600,2022-06-24,3965549300.00
85811170700,61025376900,2022-05-17,3965615800.00
85811259500,61025447800,2022-07-11,3965682500.00
85811353400,61025519000,2022-07-30,3965749400.00
85811442200,61025589800,2022-07-30,3965816000.00
85811531700,61025665000,2022-05-17,3965882400.00
85811621100,61025737600,2022-04-25,3965950200.00
85811711000,61025808600,2022-05-24,3966016800.00
85811800400,61025912200,2022-04-21,3966083600.00
85811889700,61026023700,2022-04-28,3966150200.00
85811979800,61026132900,2022-06-06,3966216900.00
85812069200,61026239500,2022-04-27,3966283700.00
85812158100,61026340100,2022-05-20,3966350700.00
85812249000,61026447500,2022-05-16,3966417300.00
85812342600,61026562800,2022-05-03,3966487300.00
85812433100,61026646400,2022-08-06,3966556100.00
85812522400,61026747800,2022-06-10,3966623000.00
85812611700,61026847800,2022-06-13,3966690000.00
85812701100,61026955300,2022-08-06,3966756600.00
85812791200,61027055000,2022-06-28,3966822800.00
85812880200,61027153700,2022-06-06,3966889400.00
85812969800,61027249700,2022-06-05,3966955600.00
85813058800,61027347200,2022-04-26,3967024700.00
85813148700,61027447800,2022-04-25,3967091400.00
85813237900,61027519300,2022-06-22,3967158400.00
85813333900,61027590800,2022-05-23,3967224800.00
85815766000,61027666400,2022-07-30,3967291500.00
85815902400,61027761800,2022-06-14,3967358400.00
85816029100,61027858000,2022-07-28,3967424900.00
85816197500,61027955800,2022-07-26,3967491700.00
85816362500,61028052500,2022-04-18,3967560900.00
85816534000,61028147900,2022-07-14,3967628000.00
85816703600,61028246800,2022-04-28,3967694600.00
85816874800,61028319400,2022-06-18,3967761300.00
85817044100,61028390600,2022-05-29,3967827700.00
85817215100,61028461700,2022-06-27,3967894600.00
85817706000,61028532300,2022-06-22,3967961600.00
85818061500,61028608200,2022-05-03,3968028300.00
85818200200,61028682900,2022-08-06,3968094600.00
85818335000,61028753600,2022-05-30,3968161600.00
85818441900,61028824300,2022-06-15,3968229300.00
85818535100,61028894900,2022-04-30,3968297600.00
85818626600,61028966200,2022-05-24,3968364300.00
85818716400,61029037300,2022-05-02,3968430800.00
85818806800,61029109000,2022-07-10,3968500400.00
85818908500,61029180300,2022-06-04,3968645400.00
85818995600,61029251300,2022-04-28,3968761000.00
85819082900,61029321900,2022-05-10,3968830200.00
85819175700,61029392900,2022-04-17,3968898400.00
85819317500,61029463300,2022-05-17,3968965900.00
85819416800,61029538900,2022-05-28,3969038400.00
85819518000,61029632200,2022-06-09,3969106300.00
85819620100,61032191800,2022-05-14,3969174200.00
85819716800,61032337400,2022-05-22,3969241800.00
85819827400,61032450100,2022-06-09,3969309200.00
85819948400,61032528100,2022-06-21,3969376700.00
85820078000,61032605500,2022-05-18,3969444800.00
85820191600,61032722200,2022-05-02,3969520800.00
85820320000,61032837500,2022-04-27,3972195300.00
85820429800,61032948900,2022-05-19,3972430000.00
85820521000,61033058800,2022-04-24,3972541100.00
85820629900,61033170800,2022-05-08,3972653100.00
85820728200,61033282800,2022-07-01,3972759400.00
85820825600,61033397600,2022-07-14,3972870000.00
85820923400,61033474600,2022-06-30,3972976700.00
85821024700,61033548600,2022-06-09,3973083400.00
85821117700,61033635100,2022-08-06,3973190300.00
85821207700,61033754100,2022-07-22,3973261100.00
85821302100,61033866600,2022-06-30,3973329000.00
85821394900,61033976600,2022-05-18,3973396300.00
85821484900,61034085000,2022-05-03,3973463200.00
85821575200,61034187600,2022-07-18,3973533200.00
85821667700,61034286700,2022-07-06,3973603300.00
85821760300,61034388600,2022-07-05,3973670100.00
85821857300,61034461800,2022-04-22,3973736600.00
85821947200,61034533200,2022-04-20,3973803200.00
85822037700,61034613800,2022-06-19,3973870000.00
85822126600,61034688000,2022-04-28,3973937100.00
85822221900,61034761900,2022-05-02,3974004200.00
85822318400,61034856000,2022-05-09,3974070600.00
85822410700,61034972300,2022-05-28,3974137200.00
85822499700,61035068000,2022-05-10,3974203800.00
85822589500,61035153800,2022-06-23,3974270200.00
85822679300,61035235800,2022-05-19,3974336700.00
85822768600,61035317100,2022-06-20,3974403500.00
85822857700,61035399100,2022-05-29,3974470300.00
85822950700,61035491200,2022-07-29,3974540300.00
85823041200,61035584400,2022-07-08,3974617900.00
85823130400,61035702100,2022-07-05,3974685600.00
85823219500,61035815900,2022-06-28,3974758900.00
85823311800,61035929300,2022-07-30,3974895900.00
85823403200,61036022200,2022-04-22,3974973500.00
85823492600,61036160300,2022-06-06,3975082300.00
85823581600,61036270300,2022-07-04,3975196300.00
85823670800,61036362800,2022-05-16,3975331100.00
85823760100,61036566200,2022-08-08,3975424400.00
85823849700,61036684200,2022-07-22,3975521300.00
85823939000,61036786000,2022-07-07,3975621100.00
85824028500,61036881900,2022-06-03,3975793100.00
85824117900,61036991900,2022-05-30,3975875400.00
85824208900,61037077000,2022-05-31,3975954300.00
85824333500,61037162600,2022-06-02,3976084700.00
85826507500,61037249500,2022-06-03,3976175800.00
85826639100,61037351100,2022-07-31,3976299000.00
85826772900,61037447900,2022-07-12,3976381000.00
85826906500,61037540300,2022-05-28,3976460400.00
85827043400,61037645200,2022-05-18,3976533400.00
85827175000,61037737100,2022-08-05,3976602100.00
85827305800,61037812900,2022-05-08,3976670600.00
85827468200,61037887800,2022-07-19,3976738500.00
85827636000,61037961800,2022-05-12,3976807200.00
85827809100,61038036000,2022-06-13,3976874600.00
